Quantity,UnitPrice,ItemsInCart,TotalPrice,HasCoupon,OrderMonth,OrderYear,IsHighValueOrder,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,CouponCode_No Coupon,CouponCode_SAVE10,CouponCode_WINTER15
3,193.58,7,580.74,1,1,2025,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,265.38,6,265.38,1,6,2023,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,634.4,6,634.4,1,4,2023,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4,305.72,5,1222.88,0,8,2024,1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False
1,303.6,5,303.6,1,8,2023,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
4,496.0,8,1984.0,1,4,2025,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
4,321.51,9,1286.04,0,5,2024,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
3,112.46,6,337.38,1,4,2023,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
5,61.97,6,309.85,1,5,2025,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2,373.17,6,746.34,1,7,2023,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
5,639.37,6,3196.85,1,2,2024,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
4,693.36,8,2773.44,0,5,2023,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
4,692.91,9,2771.64,1,9,2024,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
4,91.46,9,365.84,1,9,2023,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
3,273.96,8,821.8799999999999,1,3,2024,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
3,588.05,8,1764.15,0,6,2025,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
2,365.17,4,730.34,1,11,2023,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
4,385.92,8,1543.68,0,5,2023,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,562.61,3,562.61,1,3,2025,0,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
4,61.91,6,247.64,1,12,2023,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
4,41.9,9,167.6,1,11,2023,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
4,444.44,8,1777.76,1,5,2023,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
3,311.33,3,933.99,1,8,2024,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
4,236.41,7,945.64,1,11,2024,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,65.45,2,65.45,1,2,2023,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,318.81,3,318.81,1,1,2023,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
3,583.72,5,1751.16,1,3,2024,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
4,384.32,6,1537.28,1,12,2024,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
3,538.74,6,1616.22,1,12,2024,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,17.24,2,17.24,1,7,2023,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5,615.67,6,3078.35,1,5,2023,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
2,219.1,4,438.2,1,5,2023,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
2,144.66,7,289.32,1,5,2025,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2,317.77,4,635.54,1,2,2023,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1,223.3,1,223.3,0,4,2025,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
2,342.11,2,684.22,1,8,2024,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
2,220.9,4,441.8,0,7,2023,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1,670.54,6,670.54,1,7,2023,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,546.19,5,546.19,1,2,2024,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3,42.95,8,128.85,1,4,2023,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
4,14.69,9,58.76,0,5,2025,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,668.36,5,2673.44,1,9,2024,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
4,413.74,7,1654.96,1,3,2024,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
3,263.19,5,789.5699999999999,0,12,2023,0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False
1,263.96,2,263.96,1,5,2024,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
5,75.81,10,379.05,1,6,2025,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1,406.22,5,406.22,1,4,2024,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2,103.41,2,206.82,1,2,2024,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
4,435.12,9,1740.48,1,6,2023,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
2,407.79,3,815.58,0,5,2023,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
5,173.65,9,868.25,1,5,2025,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
4,249.07,5,996.28,1,1,2023,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
4,434.85,4,1739.4,1,3,2023,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,436.77,5,436.77,1,8,2024,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1,572.13,4,572.13,1,12,2023,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
4,583.07,6,2332.28,1,6,2024,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5,468.51,9,2342.55,0,4,2025,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
2,423.88,7,847.76,1,8,2023,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
4,663.67,7,2654.68,1,11,2023,1,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
4,309.91,5,1239.64,1,6,2023,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
1,542.07,6,542.07,1,3,2023,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
2,399.32,6,798.64,1,9,2023,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
2,238.25,7,476.5,1,10,2024,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,182.4,5,364.8,1,2,2023,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
2,65.07,4,130.14,1,11,2023,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2,600.57,3,1201.14,1,3,2025,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
5,90.92,9,454.6,1,9,2024,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
5,362.46,6,1812.3,1,11,2024,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3,55.01,7,165.03,1,10,2023,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
3,404.62,6,1213.86,1,3,2023,1,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
4,654.79,9,2619.16,0,7,2023,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
4,637.79,9,2551.16,1,4,2025,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
4,540.33,6,2161.32,0,2,2025,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
5,208.17,6,1040.85,1,2,2023,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1,338.31,3,338.31,0,6,2025,0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
3,139.45,8,418.35,1,4,2025,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
4,655.18,5,2620.72,0,11,2023,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
4,512.75,8,2051.0,1,3,2023,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
4,160.49,8,641.96,1,7,2023,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
3,99.9,8,299.7,1,5,2023,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2,345.01,6,690.02,1,5,2024,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,65.95,5,65.95,0,1,2025,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
4,463.04,9,1852.16,0,2,2023,1,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
